Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Age,Location,RoadRail,Amenities,Garage,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Pool Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
2216,909276210,50,RL,110.0,7810.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,4,BrkTil,3,4,1,6,189.0,1,0.0,741.0,930.0,GasA,5,1,SBrkr,1230.0,525.0,0.0,1755.0,0,0,2,0,4,1,4,7,8,1,3,6,1930,3,1,231.0,2,3,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2007,WD ,188000.0,18,2,0,0,1,12,12,6,4,3,0.0,0,6,189.0
2900,916475100,20,RL,85.0,14331.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5,3,4,6,1274.0,1,0.0,526.0,1800.0,GasA,5,1,SBrkr,1800.0,0.0,0.0,1800.0,1,0,2,0,3,1,4,7,8,1,4,2,2002,1,3,765.0,3,3,Y,270.0,78.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2006,WD ,312500.0,19,4,0,0,1,12,15,9,4,4,0.0,0,6,1274.0
97,533212010,160,FV,30.0,3182.0,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0.0,1200.0,0,0,2,1,2,1,4,4,8,0,0,6,2004,2,2,480.0,3,3,Y,0.0,172.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2010,WD ,151000.0,16,3,0,0,1,12,12,9,4,0,0.0,2,1,0.0
1680,527451170,160,RM,24.0,1920.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3,3,1,5,471.0,1,0.0,294.0,765.0,GasA,5,1,SBrkr,765.0,600.0,0.0,1365.0,1,0,1,1,2,1,3,6,7,0,0,6,1971,3,2,440.0,3,3,Y,240.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,122500.0,50,1,0,0,1,9,9,9,3,0,0.0,1,5,471.0
1133,531371070,60,RL,68.0,10110.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,80.0,5,555.0,200.0,835.0,GasA,5,1,SBrkr,835.0,861.0,0.0,1696.0,1,0,2,1,3,1,4,7,8,0,0,2,2003,2,2,542.0,3,3,Y,143.0,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2008,WD ,188000.0,18,3,0,0,1,12,12,9,4,0,0.0,2,30,635.0
2761,906394010,60,RL,91.0,10984.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,945.0,945.0,GasA,5,1,SBrkr,945.0,864.0,0.0,1809.0,0,0,2,1,3,1,4,8,8,0,0,2,2005,2,2,638.0,3,3,Y,144.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2006,New,209700.0,15,3,0,0,1,12,12,9,4,0,0.0,2,1,0.0
1642,527256030,20,RL,85.0,14082.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,4,3,PConc,5,4,4,6,1558.0,1,0.0,662.0,2220.0,GasA,5,1,SBrkr,2234.0,0.0,0.0,2234.0,1,0,1,1,1,1,4,7,8,1,4,2,2006,2,2,724.0,3,3,Y,390.0,80.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2007,WD ,441929.0,15,4,0,0,1,12,20,9,4,4,0.0,1,6,1558.0
1141,531382110,60,RL,50.0,8480.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,1,6,602.0,1,0.0,284.0,886.0,GasA,5,1,SBrkr,886.0,794.0,0.0,1680.0,0,1,2,1,3,1,4,7,8,0,0,2,1993,2,2,474.0,3,3,Y,144.0,96.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,2008,WD ,163000.0,27,3,0,0,1,12,12,9,4,0,0.0,2,6,602.0
2118,906475110,60,RL,68.0,12205.0,Pave,0,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,4,2,568.0,1,0.0,264.0,832.0,GasA,4,1,SBrkr,976.0,1111.0,0.0,2087.0,0,0,2,1,5,1,4,9,8,0,0,2,1966,1,2,444.0,3,3,Y,133.0,168.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2007,WD ,187500.0,14,3,0,0,1,9,6,9,4,0,0.0,2,2,568.0
870,907275010,20,RL,90.0,15750.0,Pave,0,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4,3,4,6,1246.0,1,0.0,216.0,1462.0,GasA,5,1,SBrkr,1513.0,0.0,0.0,1513.0,1,0,2,0,2,1,4,5,8,1,3,2,1999,1,2,521.0,3,3,Y,135.0,34.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2009,WD ,220000.0,21,4,1,0,1,12,12,9,4,3,0.0,0,6,1246.0
1875,534201040,20,RL,70.0,8050.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,474.0,4,38.0,437.0,949.0,GasA,3,1,SBrkr,1107.0,0.0,0.0,1107.0,1,0,1,0,3,1,4,5,8,0,0,2,1967,2,1,308.0,3,3,Y,88.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2007,WD ,127000.0,28,2,0,0,1,9,9,9,4,0,0.0,0,20,512.0
155,535327140,20,RL,60.0,7200.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,1,SBrkr,827.0,0.0,0.0,827.0,0,0,1,0,2,1,3,5,5,1,1,6,1967,3,1,392.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2010,WD ,107500.0,14,1,0,0,1,9,0,9,3,1,0.0,0,0,0.0
1318,902328040,75,RM,35.0,6300.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,742.0,742.0,GasA,5,1,SBrkr,742.0,742.0,0.0,1484.0,0,0,2,0,3,1,3,9,8,1,4,0,1980,0,0,0.0,0,0,Y,0.0,291.0,134.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,128000.0,20,2,0,0,0,9,9,0,3,4,0.0,0,1,0.0
1285,902100030,30,RM,30.0,5232.0,Pave,1,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,680.0,680.0,GasA,4,0,FuseP,764.0,0.0,0.0,764.0,0,0,1,0,2,1,3,4,8,0,0,6,1965,3,2,504.0,3,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,73000.0,17,1,1,0,1,9,6,9,3,0,0.0,0,1,0.0
2400,528164040,20,RL,72.0,11846.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,4,3,PConc,5,3,4,6,1567.0,1,0.0,225.0,1792.0,GasA,5,1,SBrkr,1792.0,0.0,0.0,1792.0,1,0,2,0,2,1,5,6,8,1,4,2,2003,1,3,874.0,3,3,Y,206.0,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2006,WD ,374000.0,17,4,0,0,1,12,15,9,5,4,0.0,0,6,1567.0
1068,528178070,60,RL,130.0,16900.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,4,3,PConc,5,3,2,6,1075.0,1,0.0,404.0,1479.0,GasA,5,1,SBrkr,1515.0,1134.0,0.0,2649.0,1,0,2,1,4,1,4,10,8,1,3,2,2001,1,3,746.0,3,3,Y,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2008,WD ,421250.0,19,4,0,0,1,12,15,9,4,3,0.0,2,6,1075.0
361,527164060,60,RL,68.0,9636.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,4,1,SBrkr,808.0,785.0,0.0,1593.0,0,0,2,1,3,1,3,7,8,1,3,4,1993,2,2,389.0,3,3,Y,342.0,40.0,0.0,0.0,0.0,0.0,0,2,0,0.0,12,2009,WD ,178000.0,28,2,0,0,1,9,12,9,3,3,0.0,2,1,0.0
1493,908128050,85,RL,90.0,10012.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,4,920.0,3,180.0,38.0,1138.0,GasA,3,1,SBrkr,1181.0,0.0,0.0,1181.0,1,0,2,0,3,1,3,6,8,0,0,6,1974,2,2,588.0,3,3,Y,0.0,0.0,180.0,0.0,0.0,0.0,0,2,0,0.0,4,2008,WD ,137500.0,49,1,0,0,1,9,12,9,3,0,0.0,0,12,1100.0
1110,528390020,20,RL,91.0,14303.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,4,6,1314.0,1,0.0,672.0,1986.0,GasA,5,1,SBrkr,1987.0,0.0,0.0,1987.0,1,0,2,0,2,1,4,7,8,1,3,2,1994,1,2,691.0,3,3,Y,262.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2008,WD ,301500.0,27,4,0,0,1,12,12,9,4,3,0.0,0,6,1314.0
911,909250080,70,RL,43.0,5707.0,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,583.0,583.0,GasA,4,1,FuseF,647.0,595.0,0.0,1242.0,0,0,1,1,3,1,3,6,8,1,4,6,1926,3,1,180.0,2,3,Y,329.0,96.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2009,WD ,105000.0,71,2,1,0,1,9,9,6,3,4,0.0,1,1,0.0
2535,534201260,20,RL,78.0,9360.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,760.0,1,0.0,216.0,976.0,GasA,3,1,SBrkr,976.0,0.0,0.0,976.0,1,0,1,0,2,1,4,4,8,1,2,2,1968,2,2,504.0,3,3,Y,94.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2006,WD ,157500.0,17,3,1,0,1,9,9,9,4,2,0.0,0,5,760.0
2030,903430050,50,RM,40.0,5680.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,969.0,969.0,GasA,3,0,FuseA,969.0,245.0,0.0,1214.0,0,0,1,0,2,1,3,6,8,0,0,6,1920,3,1,216.0,3,3,N,0.0,0.0,77.0,0.0,0.0,0.0,0,2,0,0.0,9,2007,WD ,117000.0,71,1,0,0,1,9,9,9,3,0,0.0,0,1,0.0
2634,535478090,20,RL,70.0,7000.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,468.0,1,0.0,396.0,864.0,GasA,4,1,SBrkr,864.0,0.0,0.0,864.0,0,1,1,0,3,1,3,5,8,0,0,2,1962,3,1,336.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,2,2006,WD ,105000.0,59,2,1,0,1,9,9,9,3,0,0.0,0,4,468.0
1530,909256060,50,RL,51.0,10480.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1064.0,1064.0,GasA,5,1,FuseA,1166.0,0.0,473.0,1639.0,0,0,1,0,3,1,3,6,3,0,0,6,1936,3,1,240.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2008,WD ,115000.0,71,1,0,0,1,9,9,9,3,0,0.0,0,1,0.0
435,528112040,20,RL,95.0,11578.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,0.0,1,0.0,1736.0,1736.0,GasA,5,1,SBrkr,1736.0,0.0,0.0,1736.0,0,0,2,0,3,1,5,7,8,1,4,2,2008,2,3,834.0,3,3,Y,319.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2009,WD ,360000.0,13,4,0,0,1,15,15,9,5,4,0.0,0,1,0.0
812,906226110,90,RL,64.0,7018.0,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535.0,0.0,0.0,1535.0,0,0,2,0,4,2,3,8,8,0,0,2,1979,3,2,400.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2009,WD ,118858.0,42,1,0,0,1,9,0,9,6,0,0.0,0,0,0.0
1202,534251280,60,RL,68.0,9130.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,6,400.0,3,64.0,336.0,800.0,GasA,4,1,SBrkr,800.0,832.0,0.0,1632.0,0,1,1,1,4,1,4,7,8,0,0,2,1966,3,2,484.0,3,3,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2008,WD ,173000.0,21,3,1,0,1,9,9,9,4,0,0.0,1,18,464.0
666,535383120,30,RL,60.0,10800.0,Pave,1,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,3,1,FuseA,725.0,0.0,0.0,725.0,0,0,1,1,1,1,3,4,8,0,0,6,1959,3,1,320.0,3,3,Y,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2009,WD ,78500.0,23,1,0,0,1,9,9,9,3,0,0.0,1,1,0.0
1751,528240020,60,RL,62.0,8244.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840.0,880.0,0.0,1720.0,0,0,2,1,3,1,4,7,8,1,4,2,2004,1,2,440.0,3,3,Y,100.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2007,WD ,183500.0,17,3,0,0,1,12,12,9,4,4,0.0,2,1,0.0
705,902135020,20,RM,60.0,6000.0,Pave,2,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,0.0,1,0.0,936.0,936.0,GasA,3,0,SBrkr,936.0,0.0,0.0,936.0,0,0,1,0,2,1,3,4,6,0,0,6,1974,3,2,576.0,3,3,Y,0.0,32.0,112.0,0.0,0.0,0.0,0,0,0,0.0,2,2009,WD ,93000.0,68,1,0,0,1,6,6,9,3,0,0.0,0,1,0.0
1744,528228375,120,RL,68.0,3621.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,1084.0,1,0.0,322.0,1406.0,GasA,5,1,SBrkr,1589.0,0.0,0.0,1589.0,1,0,2,0,2,1,4,7,8,1,3,2,2003,1,3,630.0,3,3,Y,143.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2007,WD ,226500.0,18,4,0,0,1,12,12,9,4,3,0.0,0,6,1084.0
357,527163040,60,RL,59.0,7837.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,799.0,799.0,GasA,4,1,SBrkr,799.0,772.0,0.0,1571.0,0,0,2,1,3,1,3,7,8,1,3,2,1993,2,2,380.0,3,3,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2009,WD ,178000.0,27,4,0,0,1,12,12,9,3,3,0.0,2,1,0.0
2133,907192120,20,RL,72.0,10665.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,1,SBrkr,1479.0,0.0,0.0,1479.0,1,0,2,0,3,1,4,7,8,0,0,2,2003,2,2,558.0,3,3,Y,144.0,29.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,WD ,226000.0,18,3,0,0,1,12,12,9,4,0,0.0,0,6,1013.0
989,924100060,60,RL,70.0,10457.0,Pave,0,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,2,288.0,0.0,784.0,GasA,5,1,SBrkr,784.0,848.0,0.0,1632.0,0,0,1,1,4,1,3,7,8,1,3,2,1969,2,2,898.0,3,3,Y,0.0,173.0,368.0,0.0,0.0,0.0,0,2,0,0.0,4,2009,WD ,173000.0,52,4,0,0,1,20,9,9,3,3,0.0,1,8,784.0
562,532378120,20,RL,60.0,8281.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,553.0,4,311.0,0.0,864.0,GasA,4,1,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,3,5,8,1,1,6,1965,3,1,360.0,3,3,Y,0.0,0.0,236.0,0.0,0.0,0.0,0,3,0,0.0,12,2009,WD ,62383.0,56,1,0,0,1,9,9,9,3,1,0.0,0,12,864.0
1054,528104080,60,RL,67.0,14948.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,1,0.0,122.0,1452.0,GasA,5,1,SBrkr,1476.0,1237.0,0.0,2713.0,1,0,2,1,3,1,5,11,8,1,4,2,2008,1,3,858.0,3,3,Y,126.0,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2008,New,446261.0,13,4,0,0,1,15,15,9,5,4,0.0,2,6,1330.0
2850,909250070,70,RL,43.0,7000.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,1,0.0,200.0,624.0,GasA,5,1,SBrkr,743.0,736.0,0.0,1479.0,1,0,1,0,3,1,4,6,8,2,4,6,1926,3,1,312.0,3,3,Y,530.0,0.0,56.0,0.0,0.0,0.0,0,2,0,0.0,5,2006,WD ,160000.0,24,4,1,0,1,9,9,9,4,8,0.0,0,5,424.0
1082,528228405,120,RM,68.0,3940.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,1087.0,1,0.0,306.0,1393.0,GasA,5,1,SBrkr,1576.0,0.0,0.0,1576.0,1,0,2,0,2,1,4,7,8,1,3,2,2004,2,3,668.0,3,3,Y,143.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2008,WD ,219990.0,17,3,0,0,1,12,12,9,4,3,0.0,0,6,1087.0
1440,907187080,20,RL,93.0,9382.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1468.0,1468.0,GasA,5,1,SBrkr,1479.0,0.0,0.0,1479.0,0,0,2,0,3,1,4,6,8,0,0,2,1999,2,2,577.0,3,3,Y,120.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2008,WD ,191000.0,21,3,0,0,1,12,12,9,4,0,0.0,0,1,0.0
2006,903201090,40,RL,55.0,6854.0,Pave,0,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,2,317.0,3,227.0,212.0,756.0,GasA,3,0,FuseA,916.0,144.0,0.0,1060.0,1,0,1,0,1,1,3,6,5,1,4,6,1969,3,1,308.0,2,3,Y,0.0,65.0,0.0,0.0,150.0,0.0,0,0,0,0.0,8,2007,WD ,136500.0,27,2,0,0,1,12,9,6,3,4,0.0,0,6,544.0
2082,905475520,30,RL,68.0,11515.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,943.0,0.0,0.0,943.0,0,0,1,0,3,1,4,5,6,0,0,6,1958,3,1,308.0,3,3,N,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,80000.0,27,1,0,0,1,9,0,9,4,0,0.0,0,0,0.0
2344,527302080,50,RL,68.0,13837.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,2,202.0,0.0,1204.0,GasA,4,1,SBrkr,1377.0,806.0,0.0,2183.0,0,0,2,1,4,1,4,9,8,0,0,2,1988,3,3,786.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,2006,WD ,229000.0,33,4,0,0,1,16,16,9,4,0,0.0,2,12,1204.0
248,906223090,60,RL,80.0,9938.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,750.0,1,0.0,300.0,1050.0,GasA,5,1,SBrkr,1062.0,887.0,0.0,1949.0,1,0,2,1,3,1,4,8,8,1,3,2,1993,1,2,574.0,3,3,Y,156.0,90.0,0.0,0.0,0.0,0.0,0,1,0,0.0,6,2010,WD ,236000.0,27,3,0,0,1,12,12,9,4,3,0.0,2,6,750.0
2276,921128030,20,RL,85.0,12633.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1824.0,1824.0,GasA,5,1,SBrkr,1824.0,0.0,0.0,1824.0,0,0,2,0,3,1,5,8,8,1,4,2,2006,1,3,932.0,3,3,Y,160.0,36.0,0.0,0.0,108.0,0.0,0,0,0,0.0,9,2007,New,392000.0,14,4,0,1,1,15,15,9,5,4,0.0,0,1,0.0
